date,PM25,temp,r_hum,wdsp,msl
01/01/2009,31.1,3.4,90.4,7.8,1029
02/01/2009,15.2,3.7,77.4,8.5,1031
03/01/2009,17.4,2.8,67,6.1,1030
04/01/2009,38.2,0.9,89.7,7.4,1024
05/01/2009,23.1,0.8,87.8,7.4,1026
06/01/2009,21.8,-0.5,75.4,4.9,1029
07/01/2009,33.9,-0.7,81,9.4,1027
08/01/2009,41,2.1,81,6.9,1027
09/01/2009,38.2,1.8,85.5,5.2,1026
10/01/2009,13.2,7,73.2,17.3,1016
11/01/2009,1.5,10.2,87.7,24,1006
12/01/2009,4.8,8.1,90.1,12.8,1002
13/01/2009,8.9,4.5,93.5,9.3,1008
14/01/2009,6.3,5.1,93.8,11.5,1005
15/01/2009,5.9,9.5,85.6,16.3,999
16/01/2009,6.8,7.1,85.4,10.8,1002
17/01/2009,5.1,5.5,83.2,19,992
18/01/2009,4.5,2.7,87,18.1,988
19/01/2009,4.7,2.9,88.3,14.8,976
20/01/2009,6.4,2.3,88.2,17.4,985
21/01/2009,7.4,4.2,87.9,11.8,991
22/01/2009,,6.1,82.6,15,978
23/01/2009,8.9,3,87.8,12.4,978
24/01/2009,7.2,3.3,86.9,13.4,984
25/01/2009,16.9,5.2,86.5,11.3,975
26/01/2009,30.6,4.1,92.1,7.3,999
27/01/2009,13.6,6.9,94.9,5.5,1007
28/01/2009,20.7,5.4,87.9,5.8,1012
29/01/2009,8.9,6.9,92.3,16.6,1007
30/01/2009,6.7,7.8,97.3,21.7,1003
31/01/2009,24.3,5.7,90.7,16.6,1005
01/02/2009,16,3,77.1,15.8,1012
02/02/2009,10.8,1,85.3,14.8,1006
03/02/2009,9.7,1.5,94.3,17,989
04/02/2009,12.7,2.8,88.5,11.8,992
05/02/2009,14.1,0.3,96.9,9.8,994
06/02/2009,9.3,0,90.3,10.5,998
07/02/2009,12.3,0.3,86.3,11.8,1002
08/02/2009,14.1,1,92,7.3,1000
09/02/2009,15.2,1.4,96.5,7.6,995
10/02/2009,12.3,2.1,92.2,11,1006
11/02/2009,14.1,2.7,94.6,9.8,1019
12/02/2009,14.6,4.7,91.8,7.5,1025
13/02/2009,19.2,7,94,7.7,1025
14/02/2009,19.9,6.7,84.3,4.9,1027
15/02/2009,8,8.1,83.7,11.7,1027
16/02/2009,8.5,7.3,84.7,11.3,1027
17/02/2009,11.7,7.7,82.5,9,1029
18/02/2009,12.3,7,75.5,4.8,1028
19/02/2009,14.5,6.6,89.8,6.7,1029
20/02/2009,15.5,5.4,86,7.4,1032
21/02/2009,5.9,7.7,81.8,12.4,1033
22/02/2009,4.5,8.5,89,13.6,1030
23/02/2009,7.2,7.9,90.6,9.6,1028
24/02/2009,13.4,7.4,92.3,5.5,1028
25/02/2009,7.5,7.2,80.3,11.4,1027
26/02/2009,6.2,7.4,86.8,15.8,1023
27/02/2009,5.2,8.7,83.9,14.3,1018
28/02/2009,8.3,8.4,82.3,10.6,1010
01/03/2009,6.3,5.8,87.3,11.9,1008
02/03/2009,7.9,6.1,91.1,14.5,1013
03/03/2009,7.2,4.7,86.2,13.6,994
04/03/2009,9.7,0.9,91,8.2,981
05/03/2009,12.8,2.5,85.5,10,996
06/03/2009,9.4,5.3,89.8,8.6,1004
07/03/2009,4.4,9.2,85.3,16.3,1002
08/03/2009,5.1,3.2,85.2,20.5,999
09/03/2009,4.9,5.3,81.8,17.2,1007
10/03/2009,9.9,7,87.5,10.2,1010
11/03/2009,8.8,10.8,84.2,10.4,1018
12/03/2009,9.3,9.5,78.5,14.3,1018
13/03/2009,7,8.5,85,8.7,1013
14/03/2009,8.7,8.6,75,17.2,1016
15/03/2009,7.6,9.2,74.3,9.9,1030
16/03/2009,11.2,8.5,79.6,8.3,1031
17/03/2009,16.1,8.9,83.5,9.5,1034
18/03/2009,36.3,6.3,87.8,5.3,1031
19/03/2009,35.2,5.2,95.9,5.5,1028
20/03/2009,47.7,7.5,87,9.7,1029
21/03/2009,32.9,6.6,88.6,9,1034
22/03/2009,10,7.7,84.6,14,1034
23/03/2009,6.5,7.4,79,20,1022
24/03/2009,7,6.1,86.8,15.3,1018
25/03/2009,7.7,8.3,73.9,19.8,1007
26/03/2009,5.5,7.2,82.6,21.8,999
27/03/2009,5.22,5.2,78.7,19.8,996
28/03/2009,9.64,3.8,71.3,16.2,1008
29/03/2009,9.4,5.2,76.4,9.4,1011
30/03/2009,6.06,9.4,84.3,8.6,1017
31/03/2009,11.96,11,75.5,7,1022
01/04/2009,13.92,8,79.4,5.1,1024
02/04/2009,18.45,8.1,81.8,7.3,1021
03/04/2009,26.79,7.4,89.1,5.7,1014
04/04/2009,5.5,8.1,76.1,14.1,1017
05/04/2009,6.31,7.3,74,8.8,1019
06/04/2009,6.97,7.3,90.1,12.2,1004
07/04/2009,3.51,7.7,79.7,14.5,997
08/04/2009,4.59,9.1,71.5,18.8,999
09/04/2009,4,10.6,86.7,15.7,996
10/04/2009,5.39,7.9,78,9.1,999
11/04/2009,6.15,7.4,78,7.6,1008
12/04/2009,9.71,8.1,81.5,5.4,1013
13/04/2009,6.49,8,94.4,14.4,1007
14/04/2009,8.7,8.7,90.3,9.4,1007
15/04/2009,32.07,8.6,97.6,12.5,1009
16/04/2009,33.34,9.1,93.2,12.9,1009
17/04/2009,22.84,8.4,94,11.2,1014
18/04/2009,18.59,8,83.3,9.5,1021
19/04/2009,27.37,7.9,84.2,6.2,1025
20/04/2009,20.06,11,79.4,5.8,1027
21/04/2009,8.23,11.3,77.2,9.8,1026
22/04/2009,8,10.7,82.1,10,1023
23/04/2009,11.61,10.4,95.7,6.6,1017
24/04/2009,16.25,9.5,90.6,7.1,1009
25/04/2009,19.04,9,90.4,9.7,1004
26/04/2009,9.16,8.1,90.9,7.8,1004
27/04/2009,5.23,7.2,83.8,9.3,994
28/04/2009,8.57,7.4,83.4,6,1003
29/04/2009,5.84,9.4,93,8.2,1003
30/04/2009,4.5,10.9,82.8,8.3,1011
01/05/2009,6.3,11.2,72.1,12,1018
02/05/2009,5.6,9.8,73.5,10.5,1026
03/05/2009,4.3,8.4,77.6,12.9,1029
04/05/2009,4.6,10,91,16.7,1023
05/05/2009,5.8,12.2,83.2,21.6,1018
06/05/2009,3.7,12.2,84,19,1011
07/05/2009,7.4,8.8,72.6,17.6,1005
08/05/2009,4.6,8.6,71.6,21.8,1004
09/05/2009,5.5,9.2,73.3,13.8,1011
10/05/2009,8.4,9.1,77.4,7,1020
11/05/2009,10.9,9.5,76.1,14.5,1025
12/05/2009,9,9.3,73.9,16,1024
13/05/2009,10.3,9,89.3,11.5,1016
14/05/2009,24.4,10.1,99.3,6.6,1009
15/05/2009,14,9.8,96.3,6.5,1000
16/05/2009,5.1,9.5,82,16.6,994
17/05/2009,6.4,8.4,92.4,12.4,997
18/05/2009,2.5,10,90,11.1,1002
19/05/2009,5,10.9,82.4,10.3,1009
20/05/2009,5.5,10.5,88.3,7.8,1014
21/05/2009,5.2,10.9,78.3,10,1013
22/05/2009,4.7,13,86.8,6.3,1013
23/05/2009,5.4,12.1,80.3,9.8,1015
24/05/2009,6.8,13.4,65.3,8.3,1019
25/05/2009,10.1,13.4,84.5,6.2,1015
26/05/2009,4.4,10.2,72.1,15.1,1016
27/05/2009,3.3,12.8,89.6,17.4,1016
28/05/2009,7.4,15,83.7,12,1028
29/05/2009,13,13.6,89.2,10.5,1028
30/05/2009,18,15.1,69,9.8,1025
31/05/2009,20.1,13.8,76,6.3,1028
01/06/2009,20.6,15.5,70.9,5.2,1028
02/06/2009,17.5,17.8,63,4.5,1027
03/06/2009,22.1,13.9,78.9,7.5,1024
04/06/2009,22.4,13,78.2,5.8,1019
05/06/2009,14,10.8,78.6,9.9,1011
06/06/2009,7.4,7.7,91.8,16.1,1005
07/06/2009,5.3,10.9,78.7,13.6,1006
08/06/2009,8.1,11,79,13.1,1008
09/06/2009,7.8,11.3,74.3,9.9,1011
10/06/2009,12.8,10.6,81.9,5.5,1012
11/06/2009,8.3,11.3,75.2,7.3,1018
12/06/2009,8,10.4,88.8,10.3,1019
13/06/2009,8.5,15,72.3,8.4,1016
14/06/2009,8.2,13.6,77.9,6.7,1017
15/06/2009,9.1,13.1,81.1,3.8,1016
16/06/2009,11.3,15.1,76.8,8.2,1019
17/06/2009,7.5,13.4,80.5,13.1,1011
18/06/2009,6.5,11.8,77.8,16.8,1014
19/06/2009,7.2,12.3,77.6,16.2,1021
20/06/2009,7.5,13.2,79,13.3,1025
21/06/2009,6.7,15.4,88.7,9.7,1026
22/06/2009,10.4,17.7,86.8,6.5,1028
23/06/2009,15.6,17.2,79.8,6.5,1028
24/06/2009,20.2,15.8,72.5,8.6,1022
25/06/2009,23.4,14.4,84.5,9.3,1016
26/06/2009,27,15.7,85.2,6.5,1013
27/06/2009,25.8,16.4,86.2,5.8,1015
28/06/2009,19,15.6,87.9,6.6,1015
29/06/2009,17.8,17.2,81.5,6.2,1016
30/06/2009,13.2329,16.7,79.3,7.9,1020
01/07/2009,16.8,17.8,92,7.5,1021
02/07/2009,15.5,16.7,96.3,6.1,1017
03/07/2009,14.1,17.6,77.6,9.3,1010
04/07/2009,10.4,16.3,78.3,10.8,1008
05/07/2009,6.4,14.6,86.2,9.8,1004
06/07/2009,8.7,14.7,84.5,8.8,1001
07/07/2009,7,14.9,82.4,13.7,1007
08/07/2009,5.5,14.3,75.5,10.3,1016
09/07/2009,8.2,13.3,76.2,8,1018
10/07/2009,9.4,13.1,84.2,5.6,1016
11/07/2009,6.5,14.9,95.3,10.6,1007
12/07/2009,8.8,15.4,78.6,13.2,1002
13/07/2009,5.9,14.1,87.2,8.9,1003
14/07/2009,7.4,13.6,93.1,8.6,1003
15/07/2009,9.4,14.2,86.8,7.3,1009
16/07/2009,10.4,14.1,83.1,6.3,1015
17/07/2009,7,14.7,76.3,14.5,1013
18/07/2009,8.3,13,87.3,10,1010
19/07/2009,8.1,13.2,89.1,8.1,1008
20/07/2009,7.9,14.1,79.2,10.4,1011
21/07/2009,7.2,14.8,85.8,12.6,999
22/07/2009,6.2,15.3,87.8,9.9,993
23/07/2009,7.7,14.6,84.8,10.4,999
24/07/2009,6.3,14.1,86.1,8,1008
25/07/2009,7.4,14.6,81.2,8.7,1018
26/07/2009,6.5,15.6,79.3,14.4,1008
27/07/2009,8.9,14.8,76,12.9,1008
28/07/2009,7.3,14.6,80.9,12.5,1008
29/07/2009,4.6,13.5,85.6,7.9,1008
30/07/2009,7.2,13.7,73,11.9,1017
31/07/2009,9.4,14,82.5,11.9,1013
01/08/2009,7,14.4,81.3,14,1005
02/08/2009,8.3,13.8,79.4,9.6,1010
03/08/2009,4.6,16.2,86.1,13.1,1006
04/08/2009,4.2,17.1,78.5,11.2,1007
05/08/2009,7.5,16.4,69.1,11.9,1013
06/08/2009,8.6,15.1,74.7,6.8,1019
07/08/2009,10.3,15.1,74.8,7.7,1021
08/08/2009,11.8,16.6,79.1,7.7,1019
09/08/2009,9.5,16.1,85.4,7,1017
10/08/2009,7.1,16.5,88.4,10,1013
11/08/2009,10.8,15.7,88.6,12.4,1021
12/08/2009,11,16.4,88.2,8.5,1019
13/08/2009,11.9,14.1,76.2,5.2,1020
14/08/2009,8,17,85,10.8,1012
15/08/2009,7.6,16.6,82,16.2,1008
16/08/2009,10,15.1,82.5,17.5,1012
17/08/2009,10.8,16,81.2,9.8,1014
18/08/2009,7.8,16.8,85.5,7.6,1012
19/08/2009,7.8,18.3,85.8,10.6,1007
20/08/2009,6.1,14.8,86.4,13.1,1005
21/08/2009,5.7,13.4,73.3,14,1015
22/08/2009,8.1,14.4,80.7,10,1018
23/08/2009,6.3,16.8,84,12.1,1006
24/08/2009,7.2,13.2,76.9,9.5,1003
25/08/2009,7.7,14.2,73.2,10.6,1004
26/08/2009,6.2,15.9,88.1,13.5,1000
27/08/2009,9,13.7,82.4,12.5,1007
28/08/2009,4.5,12,83.3,17.9,1010
29/08/2009,7.8,12.4,81.5,13.6,1019
30/08/2009,5,15.7,90.3,8.6,1011
31/08/2009,5.3,15.8,90.8,12.3,1001
01/09/2009,7.6,12.8,82.1,12.3,1001
02/09/2009,6.4,11.9,92.5,10.8,999
03/09/2009,4.6,11.6,84.9,16.8,999
04/09/2009,4.3,11.2,84.6,16.4,1010
05/09/2009,5.2,12.7,80.4,15.1,1019
06/09/2009,4.4,13.9,84,10,1015
07/09/2009,6.4,14.8,82,12,1013
08/09/2009,4.7,15.7,87,15.7,1011
09/09/2009,10.1,11.5,82.3,7.4,1032
10/09/2009,13.3,11.3,85.1,4.9,1039
11/09/2009,11.4,10.5,87.7,3.8,1039
12/09/2009,16.9,11.1,85.7,3,1033
13/09/2009,16.8,11.2,90.6,5.3,1031
14/09/2009,10.9,12.4,86.2,7,1031
15/09/2009,9.4,12,88.6,7.8,1029
16/09/2009,9.2,11.9,92,7.5,1028
17/09/2009,9.9,11.3,79.9,5.7,1025
18/09/2009,12.9,10.8,80,4.5,1019
19/09/2009,11.5,11.5,83.1,7.5,1017
20/09/2009,7.8,10.7,79.5,8.3,1024
21/09/2009,4.5,14.3,79.8,14,1020
22/09/2009,5.4,14,80.8,15,1020
23/09/2009,6.9,12.3,82.1,11.5,1024
24/09/2009,7.2,12.1,79.5,12,1026
25/09/2009,6.5,13.6,78.5,11.4,1026
26/09/2009,7.2,14.1,83.9,7.2,1028
27/09/2009,6.4,14.2,88.4,11.5,1028
28/09/2009,4.9,14.1,87,13.8,1027
29/09/2009,6.7,13.9,90.3,13.1,1024
30/09/2009,6,13.7,88.9,12.4,1021
01/10/2009,6.8,10.8,78.8,7.8,1022
02/10/2009,7.2,12.2,85.6,16,1018
03/10/2009,4.4,11.2,82.3,19.5,1006
04/10/2009,9.1,9.3,82.2,8.9,1011
05/10/2009,11.9,10,82.1,4.8,1009
06/10/2009,12.8,10.2,94.9,6.5,1003
07/10/2009,17.9,6.4,87.6,6.3,1013
08/10/2009,11.3,7.7,84.7,5.5,1019
09/10/2009,10.4,11.6,89.5,10.6,1011
10/10/2009,8.5,11.9,90.4,9.4,1015
11/10/2009,6.5,11.3,86.9,10.5,1018
12/10/2009,15.4,8.6,86.8,5.1,1029
13/10/2009,19.5,12.2,91.9,4.3,1030
14/10/2009,11.2,12.7,94.3,2.4,1031
15/10/2009,13.4,12.6,93.5,3.7,1034
16/10/2009,21.8,9.1,93.3,5.2,1037
17/10/2009,30.2,7.3,88.5,3.2,1032
18/10/2009,13.6,11.1,87.6,8.8,1021
19/10/2009,9.9,11.8,82.5,12.6,1005
20/10/2009,10.5,11.1,87,16.2,989
21/10/2009,8,11.9,89,18.2,988
22/10/2009,12.9,11.9,91.2,13.4,992
23/10/2009,10.7,11.5,92.1,7.6,1003
24/10/2009,6.7,13.5,87.3,20.3,996
25/10/2009,6.2,11.7,87.5,20.6,1006
26/10/2009,7.4,11.5,91.7,9.7,1015
27/10/2009,8.1,14.1,88.3,12.9,1010
28/10/2009,8.2,13.9,82.8,9,1014
29/10/2009,9.7,14.2,93.4,13.1,1016
30/10/2009,11.3,14.5,92.8,13.6,1012
31/10/2009,12.4,13,87,9.4,1015
01/11/2009,7.6,9.7,91,13.7,997
02/11/2009,7.6,7.4,88.3,14.3,996
03/11/2009,7.3,8.6,87,17.9,983
04/11/2009,5.8,7.5,89.1,17.8,983
05/11/2009,6.6,7.7,91.5,17,995
06/11/2009,8,7.5,88.2,13.5,996
07/11/2009,7.3,5.7,90,14.8,990
08/11/2009,22.7,5.4,92.3,8.1,1011
09/11/2009,24.2,5.4,93.8,5.5,1017
10/11/2009,16.3,6.3,94,7.3,1012
11/11/2009,21,6.1,95.7,9.7,1002
12/11/2009,7.4,8.7,86.3,12,990
13/11/2009,7.9,7.3,85.3,9.5,990
14/11/2009,8.4,8.1,85.4,11.2,983
15/11/2009,12.2,9.3,83.7,9.3,997
16/11/2009,6.1,9.4,87.5,18.4,991
17/11/2009,6.3,7.8,85,15.5,999
18/11/2009,4.7,9.5,91.8,14.2,998
19/11/2009,4.3,13.7,89.6,19.7,994
20/11/2009,8.7,9.7,83.7,12.9,1004
21/11/2009,7.1,11.1,84.3,17.6,999
22/11/2009,6,8.1,79.9,22.3,988
23/11/2009,7.5,8.6,88.5,19.5,995
24/11/2009,6,9.9,88.8,16.7,993
25/11/2009,6.2,6.8,80.6,22.5,988
26/11/2009,5.8,5.2,86.3,17.3,993
27/11/2009,8,4.2,90.9,12.8,995
28/11/2009,25.5,0.6,99.2,7.1,991
29/11/2009,7.1,5.1,89,19.7,991
30/11/2009,18.4,1.1,89.2,10.5,1009
01/12/2009,10,4.9,86.2,11.8,1003
02/12/2009,,6.8,92.4,7.1,992
03/12/2009,7.3,3,91.3,15.2,1001
04/12/2009,12.2,5.5,94.7,7.9,1002
05/12/2009,6.1,8.4,90.4,11,988
06/12/2009,6.9,7,77,17.3,986
07/12/2009,5.9,6.6,86.5,14.6,991
08/12/2009,7.1,8.3,87.3,12.2,1002
09/12/2009,7.7,8.6,85.4,10.7,1011
10/12/2009,10.6,6.3,91.5,8.2,1027
11/12/2009,12.5,8.1,83.7,10.9,1031
12/12/2009,16.6,5,89.1,6.5,1034
13/12/2009,29.8,2.8,91.7,5,1033
14/12/2009,16.6,3.2,96.1,8.7,1026
15/12/2009,10.5,6.1,93.3,8.9,1020
16/12/2009,13.2,4.5,96.1,7.7,1016
17/12/2009,9.5,3.5,89,10.6,1018
18/12/2009,9.1,0.6,76.9,12.1,1024
19/12/2009,11.5,0.7,92.8,12,1013
20/12/2009,9.1,-0.6,95.2,15,999
21/12/2009,12.2,0.2,95.2,13.5,988
22/12/2009,14,-0.2,95.2,12.5,985
23/12/2009,27.8,0.4,94.3,6.3,987
24/12/2009,32.9,0.2,94.9,7.2,988
25/12/2009,28.8,-0.9,96.2,7,995
26/12/2009,7.7,4,85.3,8.3,992
27/12/2009,11.5,2.4,92.6,13.4,999
28/12/2009,41.5,0.1,96.8,5.5,1003
29/12/2009,8,3.7,90.2,20.3,996
30/12/2009,6.2,3.4,93,27.3,994
31/12/2009,13.4,2.1,83.9,14.9,1006
01/01/2010,15,-1.8,95.8,7.9,1011
02/01/2010,22,-1,95.3,11,1018
03/01/2010,19.4,1,80.5,10.6,1025
04/01/2010,14,-1.1,93.4,9.1,1021
05/01/2010,19.4,-1.3,95,10.9,1008
06/01/2010,16.1,-0.5,82.6,13.8,1011
07/01/2010,26,-4.8,98.6,8.9,1017
08/01/2010,70.4,-5.6,99.8,3.8,1028
09/01/2010,14.8,-2.6,92.7,8.6,1031
10/01/2010,8.1,2.1,80.6,15.6,1025
11/01/2010,,2.2,91.3,11.5,1018
12/01/2010,,2.6,89.3,22.7,1002
13/01/2010,,2.6,99,11.4,997
14/01/2010,,2.8,94.5,5,1003
15/01/2010,,8.7,88,15.8,1003
16/01/2010,,7.1,88.1,12.9,997
17/01/2010,,6.1,83.1,13.2,1013
18/01/2010,,6.9,88.3,9.6,1021
19/01/2010,,5.1,90.6,15.5,1015
20/01/2010,,5.2,96.8,10.3,1009
21/01/2010,6.4,6.5,97.3,14.6,1009
22/01/2010,16.4,5.3,93.4,7.7,1015
23/01/2010,15.6,0.1,99.9,8.6,1024
24/01/2010,15.7,-0.3,99.9,11.1,1026
25/01/2010,22.7,2.2,93.6,4.6,1034
26/01/2010,27.8,2.7,85.7,3.8,1042
27/01/2010,6.8,6.1,92,13.8,1032
28/01/2010,5.9,5.1,92.5,13.3,1016
29/01/2010,7.5,3.5,88.3,14.5,1000
30/01/2010,12.9,-0.2,91.1,9.5,1005
31/01/2010,9.7,0,94.5,10.7,1008
01/02/2010,6.7,2.6,91.7,11.9,1014
02/02/2010,9.1,6,93.7,12.8,1006
03/02/2010,7.1,4.2,95.1,8.1,1005
04/02/2010,8.3,5.8,96.6,14.5,997
05/02/2010,11.7,5.5,93.8,9,995
06/02/2010,26.6,4.3,98,5.4,1017
07/02/2010,15.8,3.4,98.2,7.3,1023
08/02/2010,,3.4,85.7,10.6,1018
09/02/2010,9.1,3.1,77.6,10.1,1019
10/02/2010,9.4,0.9,83.4,7.4,1023
11/02/2010,17.7,0,85.9,6.5,1028
12/02/2010,14,2.3,91.9,7,1029
13/02/2010,14.7,2.4,85.5,5.5,1028
14/02/2010,13.7,2.6,94.6,9.3,1020
15/02/2010,7.3,4.3,93.4,12.5,1004
16/02/2010,16.9,1.9,90.8,8.7,991
17/02/2010,19,1.5,87.9,5.9,991
18/02/2010,25.8,-0.3,92.6,6.1,993
19/02/2010,13.1,0.5,94.7,9.7,996
20/02/2010,13.7,0.5,90.3,7.2,996
21/02/2010,21.1,-0.6,96,6.6,991
22/02/2010,12.8,0.1,87.3,8,990
23/02/2010,9.9,1.9,83.3,13.3,991
24/02/2010,14,4,97.8,6.6,987
25/02/2010,14.7,1.4,93,6.5,986
26/02/2010,9.4,2.6,92.7,7.6,989
27/02/2010,12.4,2.9,91,4.6,991
28/02/2010,19,1.5,95,7.6,996
01/03/2010,20.9,2.5,83,6.2,1011
02/03/2010,13.7,1.9,89.9,6.1,1022
03/03/2010,25.5,4.1,79.4,10.2,1020
04/03/2010,25.6,1.3,88.5,6,1027
05/03/2010,16.3,2.9,85.3,6.8,1033
06/03/2010,16.2,3.9,88.1,6.8,1030
07/03/2010,17.6,2.1,79.4,8.8,1033
08/03/2010,26.3,-0.3,77.1,4.3,1032
09/03/2010,32.4,1.3,81.1,4.1,1034
10/03/2010,21.8,1.8,85.4,5.3,1033
11/03/2010,17.4,2.1,79.2,7.1,1029
12/03/2010,8.8,6.1,79.2,10,1027
13/03/2010,8.9,5.8,80.7,8.3,1033
14/03/2010,9.4,5.6,80.7,10.9,1032
15/03/2010,17.4,5.1,78,9,1029
16/03/2010,12.8,5.3,76.5,7.6,1022
17/03/2010,7.1,10.4,79.5,11.8,1014
18/03/2010,6.4,10.7,80.6,15.5,1005
19/03/2010,8.3,8.3,76.3,9.8,1006
20/03/2010,14.3,6.4,82.5,9.1,1005
21/03/2010,5.4,8.4,72.6,8.8,1012
22/03/2010,4.4,8.3,77.2,15.9,1010
23/03/2010,8.9,7.2,77.5,8.8,1009
24/03/2010,10,8.6,86.5,10.8,999
25/03/2010,9.3,8.3,91.9,9.8,995
26/03/2010,11,8.5,85.2,6,994
27/03/2010,6.2,7.4,78.3,11.9,1005
28/03/2010,7.3,6.6,77.4,9.5,1007
29/03/2010,8.4,6,95.1,9,994
30/03/2010,4.9,1.5,99.2,13.9,982
31/03/2010,4.9,2.6,81.6,21,997
01/04/2010,9.8,3.2,84.2,9.6,1004
02/04/2010,12.6,5.1,93,11,996
03/04/2010,8.4,4.5,89,7.2,1000
04/04/2010,4.3,5.1,78.1,11.9,1012
05/04/2010,6.3,10.4,80.8,21.5,1008
06/04/2010,6.1,8.9,85.6,11.7,1006
07/04/2010,6.5,7.3,80.4,9.7,1022
08/04/2010,9.4,8.7,81,9.6,1030
09/04/2010,13.3,9.5,76.1,4.6,1032
10/04/2010,20,7.8,78.3,5.9,1033
11/04/2010,27.3,9.1,74.3,5.5,1032
12/04/2010,15.2,8.3,75.1,5.6,1031
13/04/2010,12.7,7.7,80,7.6,1029
14/04/2010,10.4,6.3,79.9,8.4,1026
15/04/2010,14.8,4.6,88.8,8.3,1028
16/04/2010,,6.9,76,6.8,1029
17/04/2010,22.9,8.6,75.2,6.9,1021
18/04/2010,11.6,7,81,5.2,1017
19/04/2010,9.4,6.5,82.2,6,1019
20/04/2010,6.6,6.1,70.2,8.8,1022
21/04/2010,14,4.1,73.8,5,1024
22/04/2010,12.2,5.9,68.7,5,1019
23/04/2010,14.5,10.3,55.8,5,1014
24/04/2010,12,8.2,82.4,9.1,1014
25/04/2010,3.9,12.2,84.3,9.7,1015
26/04/2010,7.6,12.7,77.3,8.8,1024
27/04/2010,6.3,11.7,83.4,8,1023
28/04/2010,7.4,14.3,71.8,11,1013
29/04/2010,6.6,10.9,75.7,9.5,1009
30/04/2010,3.4,9.7,85.2,9,1006
01/05/2010,4.9,8.5,85.3,6.9,1010
02/05/2010,4.9,7.4,82.7,7.9,1019
03/05/2010,6.5,6.3,77,7.8,1029
04/05/2010,9.9,8.4,76.8,8.4,1031
05/05/2010,,11.1,88.8,8.1,1023
06/05/2010,6.5,10.5,90.9,8.8,1016
07/05/2010,,8.6,80,12.1,1017
08/05/2010,,8.7,69.5,13.5,1019
09/05/2010,6.5,7.9,76.7,6.1,1016
10/05/2010,,6.4,77.5,10.9,1016
11/05/2010,,5,80.8,7.3,1017
12/05/2010,,4.8,80.9,8,1017
13/05/2010,7.3,8.1,77.2,8.5,1011
14/05/2010,7,9.2,83.6,7.8,1010
15/05/2010,5.8,9.5,72.8,10.9,1016
16/05/2010,4.2,9.9,74.2,11.3,1017
17/05/2010,5.9,10.3,74.6,9.3,1025
18/05/2010,5.5,11.9,80.3,6.3,1027
19/05/2010,10.7,14.3,88.8,4.2,1027
20/05/2010,9.9,16.4,86.3,5.6,1031
21/05/2010,12,13.5,88.2,6.6,1031
22/05/2010,20.4,15.6,78.7,4.7,1029
23/05/2010,19.4,17.1,76.3,5.5,1023
24/05/2010,10.5,13.2,81.1,6.2,1018
25/05/2010,8,9.4,78.4,8.3,1015
26/05/2010,5.2,9.4,70,8.9,1013
27/05/2010,4.8,9.2,71.3,10.3,1011
28/05/2010,5.5,10.1,71.6,8,1013
29/05/2010,6.5,10.6,95,8.3,1006
30/05/2010,6.1,11.1,76.9,8.6,1015
31/05/2010,,11.6,77.7,9.6,1020
01/06/2010,,13.3,82.5,8.3,1016
02/06/2010,,13.8,81.8,7.6,1022
03/06/2010,14.6,14.3,77.1,8,1021
04/06/2010,15.1,16.3,74.8,7.4,1017
05/06/2010,9.9,16.1,75.9,7.3,1018
06/06/2010,8.3,12.9,91.6,5.2,1015
07/06/2010,4.5,12.6,93.5,9.2,1008
08/06/2010,5.5,12.9,96.9,9.4,1001
09/06/2010,9.2,13.2,91.1,11.8,1007
10/06/2010,8.2,12,82.1,12.2,1015
11/06/2010,6.6,12.3,80.5,9.7,1014
12/06/2010,7,13.5,71.8,7.8,1019
13/06/2010,4.4,12.1,88,9.7,1015
14/06/2010,5.5,11.9,83.7,8,1023
15/06/2010,7.8,12.6,78.3,4.3,1031
16/06/2010,7.9,15.5,71.2,3.9,1028
17/06/2010,8.6,15.6,82.5,4.5,1025
18/06/2010,9.1,14.6,82.5,6.5,1023
19/06/2010,7.2,11.5,75.9,7.7,1022
20/06/2010,7.8,13.1,73.8,6.9,1023
21/06/2010,11.3,16.7,72.8,6.8,1022
22/06/2010,14.7,16.9,69.6,8.1,1022
23/06/2010,9.8,17.1,75.3,9.7,1019
24/06/2010,7.7,15.6,76.7,8.3,1020
25/06/2010,10.7,15.6,82.5,3.8,1017
26/06/2010,9.9,16.6,75.4,8.5,1014
27/06/2010,7.3,18.2,63.4,11.6,1015
28/06/2010,7.2,16.4,85.5,8.2,1017
29/06/2010,9.4,16,77.3,6.8,1019
30/06/2010,10.9,16.8,80.3,7,1016
01/07/2010,4.6,18,74.2,13.1,1004
02/07/2010,5.1,16.5,70.8,12.8,1007
03/07/2010,4.2,15.8,68.3,11.2,1016
04/07/2010,4.3,16.9,71.2,20.3,1013
05/07/2010,5.2,14,73.8,12.5,1022
06/07/2010,2.8,14.7,78.4,10.9,1021
07/07/2010,4.3,16.4,68.9,14.2,1013
08/07/2010,4.3,14.7,76.7,10,1015
09/07/2010,2.6,15.4,91.2,9.1,1012
10/07/2010,2.8,17.7,90.8,8.1,1010
11/07/2010,3,14.5,73.8,12.7,1012
12/07/2010,8,14.2,78,5.6,1014
13/07/2010,10.2,13.5,91.5,9.3,1007
14/07/2010,4.7,15.4,91.3,12.8,996
15/07/2010,4.5,14.9,86.2,10,995
16/07/2010,3.4,13.6,79.3,14.6,1002
